sarcasm,Text
1,"cheap but useless, June 4, 2010 By G. Venable Amazon Verified Purchase(What's this?) This review is from: Amazon Kindle 2 (2nd Generation) USB Car Charger, USB Wall / Travel Charger, Earphones, and Screen Protector / Guard The product arrived but it does not include a connecting cable so while to price was right it has no value without a cable from the devices to the Kindle. Don't waste your money"
1,"""let's say it's some of the records I don't want to let any of my friends know I have"" ""I can't help thinking of pop-grunge fourteen year old girls with pierced noses when I hear ""Black Hole Sun"". Sad."""
1,"This product has a serious design flaw. When I removed this product from its container, it did not stand on its own as I expected. Instead, it spread out onto the ground, then appeared to disappear into it. For the price I paid, I would have expected this product to have a lot more substance. Someone told me that I needed a glass, but this is not listed in the instructions. Also, there are no clear instructions on how to open the container. I tried everything from cotton balls to a can opener, to no avail. Eventually I was able to open it by burning a hole in it with a curling iron. I was afraid to use a knife, since I didn't want to damage the product inside. Clearly, Tuscan needs to re-think this product."
1,"Eric's leanings are so far to the left that he makes Bill and Hillary Clinton look conservative. Most of Eric's writings are obviously filled with hate for George W. Bush. If the President said the sky was blue, Eric's column in ""The Nation"" or ""Altercation"" on MSNBC.com would say the sky was Red. Eric's rantings are so skewed to the left, that it's easy to see that his book is fired by his hatred for anything conservative and how he twists the facts to justify his point."
1,"It has been a constant source of frustration for me that my organic ""turkey hat"" generally goes rancid after only a few hours of wear. The fit becomes too loose and the turkey tends to slide down over my face frequently. Not to mention the unpleasant smell as the meat decays. Sound familiar?"
1,"Is there somebody you really don't like, want to torture perhaps? Give them a copy of the forthcoming DVD"
1,"""Even when he's dead the money men march in and make a quick buck - knowing that there are a lot of gulible drones out there - who will buy ANYTHING by Mike J."" ""It is sad that M J has died (and I like his earlier stuff - I really did) but he had gone past his sell by date so long ago."" ""And this film just bunches them up together and throws in a few group hugs to boot."" ""The poor chap is dead - Sad for his family - but come on people let's give it a rest now AND MOVE ON.....like the grown ups we all are."""
1,"I think I would rather have my fingernails pulled out forcefully, one at a time, than finish reading this book. I also think my foray into the classics has ended right here. I'm off to read some Robert Parker or Janet Evanovich. Maybe even some Jackie Collins. Anything to cleanse my palate of the terrible aftertaste of Heathcliff and Catherine."
1,"I got this book as a gift when I was in a particularly bad place. So when I read the one about loving something and setting it free I said ""What the hell, my life sucks right now, lets give it a try"". So I set my dog free and it ran into oncoming traffic. Keep your advice to yourself. RIP Bubbles."
1,"1)It gives even ""chick lit"" a bad name. 2)But worse still is the fact that the ""heroine"" is intellectually challenged and utterly neurotic. The author presents her story as if this woman is to be admired, while she in fact behaves like a lovesick teenager and a horrible mother from beginning to end. Are we to believe that she just lets her husband walk out of her life and doesn't bother to pursue him for seven years to obtain a divorce and child support. (Isn't this passive child abuse?) 3)Are we then to believe that she lets this scoundrel waltz back into her life and spend copious amounts of time with her fanatically protected ten-year old daughter, when for all she knows the husband has been abusing little girls around the world for years. And, wouldn't said child be at least a tad resentful of the father who abandoned her? On a lesser issue, the heroine is supposed to be a sophisticated world traveller, but she is woefully ignorant about the locales she touts, not to mention little things like TSA rules 4)It scares me to think that there are women who actually can give this drivel five-star ratings."
